year,rank,mean,song,artist,occ
2020,8,1.5192307692307692,Roxanne,Arizona Zervas,11
2020,9,1.6346153846153846,Roxanne,Arizona Zervas,11
2020,10,1.75,Feliz Navidad,Jose Feliciano,18
2021,1,0.5769230769230769,Mood,24kGoldn Featuring iann dior,6
2021,2,0.9423076923076923,Mood,24kGoldn Featuring iann dior,6
2021,3,0.6538461538461539,Mood,24kGoldn Featuring iann dior,6
2021,4,0.6538461538461539,34+35,Ariana Grande,4
2021,5,0.8653846153846154,Shivers,Ed Sheeran,16
2021,6,1.5576923076923077,Feliz Navidad,Jose Feliciano,18
2021,7,1.588235294117647,Shivers,Ed Sheeran,16
2021,8,1.0384615384615385,Need To Know,Doja Cat,6
2021,9,2.0384615384615383,Shivers,Ed Sheeran,16
2021,10,1.2692307692307692,Shivers,Ed Sheeran,16
