year,name,value,lastValue
2013.01,HIGHER - Creed,57,57
2013.01,USE SOMEBODY - Kings Of Leon,56,56
2013.02,I'M YOURS - Jason Mraz,75,75
2013.02,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2013.02,ROLLING IN THE DEEP - Adele,64,64
2013.02,BEFORE HE CHEATS - Carrie Underwood,64,64
2013.02,YOU AND ME - Lifehouse,59,59
2013.02,SMOOTH - Santana Featuring Rob Thomas,58,58
2013.02,NEED YOU NOW - Lady Antebellum,58,58
2013.02,HOW TO SAVE A LIFE - The Fray,58,58
2013.02,HIGHER - Creed,57,57
2013.02,LIGHTS - Ellie Goulding,57,57
2013.03,I'M YOURS - Jason Mraz,75,75
2013.03,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2013.03,ROLLING IN THE DEEP - Adele,64,64
2013.03,BEFORE HE CHEATS - Carrie Underwood,64,64
2013.03,YOU AND ME - Lifehouse,59,59
2013.03,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2013.03,SMOOTH - Santana Featuring Rob Thomas,58,58
2013.03,NEED YOU NOW - Lady Antebellum,58,58
2013.03,HOW TO SAVE A LIFE - The Fray,58,58
2013.03,HIGHER - Creed,57,57
2013.04,I'M YOURS - Jason Mraz,75,75
2013.04,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2013.04,ROLLING IN THE DEEP - Adele,64,64
2013.04,BEFORE HE CHEATS - Carrie Underwood,64,64
2013.04,YOU AND ME - Lifehouse,59,59
2013.04,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2013.04,SMOOTH - Santana Featuring Rob Thomas,58,58
2013.04,NEED YOU NOW - Lady Antebellum,58,58
2013.04,HOW TO SAVE A LIFE - The Fray,58,58
2013.04,HIGHER - Creed,57,57
2013.05,I'M YOURS - Jason Mraz,75,75
2013.05,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2013.05,ROLLING IN THE DEEP - Adele,64,64
2013.05,BEFORE HE CHEATS - Carrie Underwood,64,64
2013.05,YOU AND ME - Lifehouse,59,59
2013.05,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2013.05,SMOOTH - Santana Featuring Rob Thomas,58,58
2013.05,NEED YOU NOW - Lady Antebellum,58,58
2013.05,HOW TO SAVE A LIFE - The Fray,58,58
2013.05,HIGHER - Creed,57,57
2013.06,I'M YOURS - Jason Mraz,75,75
2013.06,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2013.06,ROLLING IN THE DEEP - Adele,64,64
2013.06,BEFORE HE CHEATS - Carrie Underwood,64,64
2013.06,YOU AND ME - Lifehouse,59,59
2013.06,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2013.06,SMOOTH - Santana Featuring Rob Thomas,58,58
2013.06,NEED YOU NOW - Lady Antebellum,58,58
2013.06,HOW TO SAVE A LIFE - The Fray,58,58
2013.06,HIGHER - Creed,57,57
2013.07,I'M YOURS - Jason Mraz,75,75
2013.07,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2013.07,ROLLING IN THE DEEP - Adele,64,64
2013.07,BEFORE HE CHEATS - Carrie Underwood,64,64
2013.07,YOU AND ME - Lifehouse,59,59
2013.07,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2013.07,SMOOTH - Santana Featuring Rob Thomas,58,58
2013.07,NEED YOU NOW - Lady Antebellum,58,58
2013.07,HOW TO SAVE A LIFE - The Fray,58,58
2013.07,HO HEY - The Lumineers,55,55
2013.08,I'M YOURS - Jason Mraz,75,75
2013.08,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2013.08,ROLLING IN THE DEEP - Adele,64,64
2013.08,BEFORE HE CHEATS - Carrie Underwood,64,64
2013.08,YOU AND ME - Lifehouse,59,59
2013.08,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2013.08,HO HEY - The Lumineers,59,59
2013.08,SMOOTH - Santana Featuring Rob Thomas,58,58
2013.08,NEED YOU NOW - Lady Antebellum,58,58
2013.08,HOW TO SAVE A LIFE - The Fray,58,58
2013.09,I'M YOURS - Jason Mraz,75,75
2013.09,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2013.09,ROLLING IN THE DEEP - Adele,64,64
2013.09,BEFORE HE CHEATS - Carrie Underwood,64,64
2013.09,YOU AND ME - Lifehouse,59,59
2013.09,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2013.09,HO HEY - The Lumineers,59,59
2013.09,SMOOTH - Santana Featuring Rob Thomas,58,58
2013.09,NEED YOU NOW - Lady Antebellum,58,58
2013.09,HOW TO SAVE A LIFE - The Fray,58,58
2013.1,I'M YOURS - Jason Mraz,75,75
2013.1,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2013.1,ROLLING IN THE DEEP - Adele,64,64
2013.1,BEFORE HE CHEATS - Carrie Underwood,64,64
2013.1,YOU AND ME - Lifehouse,59,59
2013.1,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2013.1,HO HEY - The Lumineers,59,59
2013.1,SMOOTH - Santana Featuring Rob Thomas,58,58
2013.1,NEED YOU NOW - Lady Antebellum,58,58
2013.1,RADIOACTIVE - Imagine Dragons,56,56
2013.11,I'M YOURS - Jason Mraz,75,75
2013.11,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2013.11,ROLLING IN THE DEEP - Adele,64,64
2013.11,BEFORE HE CHEATS - Carrie Underwood,64,64
2013.11,RADIOACTIVE - Imagine Dragons,60,60
2013.11,YOU AND ME - Lifehouse,59,59
2013.11,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2013.11,SAIL - AWOLNATION,59,59
2013.11,HO HEY - The Lumineers,59,59
2013.11,SMOOTH - Santana Featuring Rob Thomas,58,58
2013.12,I'M YOURS - Jason Mraz,75,75
2013.12,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2013.12,RADIOACTIVE - Imagine Dragons,65,65
2013.12,SAIL - AWOLNATION,64,64
2013.12,ROLLING IN THE DEEP - Adele,64,64
2013.12,BEFORE HE CHEATS - Carrie Underwood,64,64
2013.12,YOU AND ME - Lifehouse,59,59
2013.12,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2013.12,HO HEY - The Lumineers,59,59
2013.12,SMOOTH - Santana Featuring Rob Thomas,58,58
2014.01,I'M YOURS - Jason Mraz,75,75
2014.01,RADIOACTIVE - Imagine Dragons,69,69
2014.01,SAIL - AWOLNATION,68,68
2014.01,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2014.01,ROLLING IN THE DEEP - Adele,64,64
2014.01,BEFORE HE CHEATS - Carrie Underwood,64,64
2014.01,YOU AND ME - Lifehouse,59,59
2014.01,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2014.01,HO HEY - The Lumineers,59,59
2014.01,SMOOTH - Santana Featuring Rob Thomas,58,58
2014.02,I'M YOURS - Jason Mraz,75,75
2014.02,RADIOACTIVE - Imagine Dragons,73,73
2014.02,SAIL - AWOLNATION,72,72
2014.02,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2014.02,ROLLING IN THE DEEP - Adele,64,64
2014.02,BEFORE HE CHEATS - Carrie Underwood,64,64
2014.02,YOU AND ME - Lifehouse,59,59
2014.02,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2014.02,HO HEY - The Lumineers,59,59
2014.02,SMOOTH - Santana Featuring Rob Thomas,58,58
2014.03,RADIOACTIVE - Imagine Dragons,77,77
2014.03,SAIL - AWOLNATION,76,76
2014.03,I'M YOURS - Jason Mraz,75,75
2014.03,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2014.03,ROLLING IN THE DEEP - Adele,64,64
2014.03,BEFORE HE CHEATS - Carrie Underwood,64,64
2014.03,YOU AND ME - Lifehouse,59,59
2014.03,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2014.03,HO HEY - The Lumineers,59,59
2014.03,SMOOTH - Santana Featuring Rob Thomas,58,58
2014.04,RADIOACTIVE - Imagine Dragons,82,82
2014.04,SAIL - AWOLNATION,76,76
2014.04,I'M YOURS - Jason Mraz,75,75
2014.04,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2014.04,ROLLING IN THE DEEP - Adele,64,64
2014.04,BEFORE HE CHEATS - Carrie Underwood,64,64
2014.04,YOU AND ME - Lifehouse,59,59
2014.04,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2014.04,HO HEY - The Lumineers,59,59
2014.04,SMOOTH - Santana Featuring Rob Thomas,58,58
2014.05,RADIOACTIVE - Imagine Dragons,86,86
2014.05,SAIL - AWOLNATION,76,76
2014.05,I'M YOURS - Jason Mraz,75,75
2014.05,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2014.05,ROLLING IN THE DEEP - Adele,64,64
2014.05,BEFORE HE CHEATS - Carrie Underwood,64,64
2014.05,YOU AND ME - Lifehouse,59,59
2014.05,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2014.05,HO HEY - The Lumineers,59,59
2014.05,SMOOTH - Santana Featuring Rob Thomas,58,58
2014.06,RADIOACTIVE - Imagine Dragons,86,86
2014.06,SAIL - AWOLNATION,76,76
2014.06,I'M YOURS - Jason Mraz,75,75
2014.06,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2014.06,ROLLING IN THE DEEP - Adele,64,64
2014.06,BEFORE HE CHEATS - Carrie Underwood,64,64
2014.06,YOU AND ME - Lifehouse,59,59
2014.06,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2014.06,HO HEY - The Lumineers,59,59
2014.06,DEMONS - Imagine Dragons,57,57
2014.07,RADIOACTIVE - Imagine Dragons,86,86
2014.07,SAIL - AWOLNATION,76,76
2014.07,I'M YOURS - Jason Mraz,75,75
2014.07,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2014.07,ROLLING IN THE DEEP - Adele,64,64
2014.07,BEFORE HE CHEATS - Carrie Underwood,64,64
2014.07,DEMONS - Imagine Dragons,61,61
2014.07,YOU AND ME - Lifehouse,59,59
2014.07,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2014.07,HO HEY - The Lumineers,59,59
2014.08,RADIOACTIVE - Imagine Dragons,86,86
2014.08,SAIL - AWOLNATION,76,76
2014.08,I'M YOURS - Jason Mraz,75,75
2014.08,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2014.08,ROLLING IN THE DEEP - Adele,64,64
2014.08,BEFORE HE CHEATS - Carrie Underwood,64,64
2014.08,DEMONS - Imagine Dragons,61,61
2014.08,YOU AND ME - Lifehouse,59,59
2014.08,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2014.08,COUNTING STARS - OneRepublic,57,57
2014.09,RADIOACTIVE - Imagine Dragons,86,86
2014.09,SAIL - AWOLNATION,76,76
2014.09,I'M YOURS - Jason Mraz,75,75
2014.09,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2014.09,ROLLING IN THE DEEP - Adele,64,64
2014.09,BEFORE HE CHEATS - Carrie Underwood,64,64
2014.09,COUNTING STARS - OneRepublic,62,62
2014.09,DEMONS - Imagine Dragons,61,61
2014.09,YOU AND ME - Lifehouse,59,59
2014.09,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2014.1,RADIOACTIVE - Imagine Dragons,86,86
2014.1,SAIL - AWOLNATION,76,76
2014.1,I'M YOURS - Jason Mraz,75,75
2014.1,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2014.1,COUNTING STARS - OneRepublic,66,66
2014.1,ROLLING IN THE DEEP - Adele,64,64
2014.1,BEFORE HE CHEATS - Carrie Underwood,64,64
2014.1,DEMONS - Imagine Dragons,61,61
2014.1,YOU AND ME - Lifehouse,59,59
2014.1,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2014.11,RADIOACTIVE - Imagine Dragons,86,86
2014.11,SAIL - AWOLNATION,76,76
2014.11,I'M YOURS - Jason Mraz,75,75
2014.11,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2014.11,COUNTING STARS - OneRepublic,66,66
2014.11,ROLLING IN THE DEEP - Adele,64,64
2014.11,BEFORE HE CHEATS - Carrie Underwood,64,64
2014.11,DEMONS - Imagine Dragons,61,61
2014.11,YOU AND ME - Lifehouse,59,59
2014.11,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2014.12,RADIOACTIVE - Imagine Dragons,86,86
2014.12,SAIL - AWOLNATION,76,76
2014.12,I'M YOURS - Jason Mraz,75,75
2014.12,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2014.12,COUNTING STARS - OneRepublic,66,66
2014.12,ROLLING IN THE DEEP - Adele,64,64
2014.12,BEFORE HE CHEATS - Carrie Underwood,64,64
2014.12,DEMONS - Imagine Dragons,61,61
2014.12,YOU AND ME - Lifehouse,59,59
2014.12,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2015.01,RADIOACTIVE - Imagine Dragons,86,86
2015.01,SAIL - AWOLNATION,76,76
2015.01,I'M YOURS - Jason Mraz,75,75
2015.01,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2015.01,COUNTING STARS - OneRepublic,66,66
2015.01,ROLLING IN THE DEEP - Adele,64,64
2015.01,BEFORE HE CHEATS - Carrie Underwood,64,64
2015.01,DEMONS - Imagine Dragons,61,61
2015.01,YOU AND ME - Lifehouse,59,59
2015.01,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2015.02,RADIOACTIVE - Imagine Dragons,86,86
2015.02,SAIL - AWOLNATION,76,76
2015.02,I'M YOURS - Jason Mraz,75,75
2015.02,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2015.02,COUNTING STARS - OneRepublic,66,66
2015.02,ROLLING IN THE DEEP - Adele,64,64
2015.02,BEFORE HE CHEATS - Carrie Underwood,64,64
2015.02,DEMONS - Imagine Dragons,61,61
2015.02,YOU AND ME - Lifehouse,59,59
2015.02,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2015.03,RADIOACTIVE - Imagine Dragons,86,86
2015.03,SAIL - AWOLNATION,76,76
2015.03,I'M YOURS - Jason Mraz,75,75
2015.03,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2015.03,COUNTING STARS - OneRepublic,66,66
2015.03,ROLLING IN THE DEEP - Adele,64,64
2015.03,BEFORE HE CHEATS - Carrie Underwood,64,64
2015.03,DEMONS - Imagine Dragons,61,61
2015.03,YOU AND ME - Lifehouse,59,59
2015.03,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2015.04,RADIOACTIVE - Imagine Dragons,86,86
2015.04,SAIL - AWOLNATION,76,76
2015.04,I'M YOURS - Jason Mraz,75,75
2015.04,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2015.04,COUNTING STARS - OneRepublic,66,66
2015.04,ROLLING IN THE DEEP - Adele,64,64
2015.04,BEFORE HE CHEATS - Carrie Underwood,64,64
2015.04,DEMONS - Imagine Dragons,61,61
2015.04,YOU AND ME - Lifehouse,59,59
2015.04,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2015.05,RADIOACTIVE - Imagine Dragons,86,86
2015.05,SAIL - AWOLNATION,76,76
2015.05,I'M YOURS - Jason Mraz,75,75
2015.05,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2015.05,COUNTING STARS - OneRepublic,66,66
2015.05,ROLLING IN THE DEEP - Adele,64,64
2015.05,BEFORE HE CHEATS - Carrie Underwood,64,64
2015.05,DEMONS - Imagine Dragons,61,61
2015.05,YOU AND ME - Lifehouse,59,59
2015.05,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2015.06,RADIOACTIVE - Imagine Dragons,86,86
2015.06,SAIL - AWOLNATION,76,76
2015.06,I'M YOURS - Jason Mraz,75,75
2015.06,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2015.06,COUNTING STARS - OneRepublic,66,66
2015.06,ROLLING IN THE DEEP - Adele,64,64
2015.06,BEFORE HE CHEATS - Carrie Underwood,64,64
2015.06,DEMONS - Imagine Dragons,61,61
2015.06,YOU AND ME - Lifehouse,59,59
2015.06,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2015.07,RADIOACTIVE - Imagine Dragons,86,86
2015.07,SAIL - AWOLNATION,76,76
2015.07,I'M YOURS - Jason Mraz,75,75
2015.07,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2015.07,COUNTING STARS - OneRepublic,66,66
2015.07,ROLLING IN THE DEEP - Adele,64,64
2015.07,BEFORE HE CHEATS - Carrie Underwood,64,64
2015.07,DEMONS - Imagine Dragons,61,61
2015.07,YOU AND ME - Lifehouse,59,59
2015.07,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2015.08,RADIOACTIVE - Imagine Dragons,86,86
2015.08,SAIL - AWOLNATION,76,76
2015.08,I'M YOURS - Jason Mraz,75,75
2015.08,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2015.08,COUNTING STARS - OneRepublic,66,66
2015.08,ROLLING IN THE DEEP - Adele,64,64
2015.08,BEFORE HE CHEATS - Carrie Underwood,64,64
2015.08,DEMONS - Imagine Dragons,61,61
2015.08,YOU AND ME - Lifehouse,59,59
2015.08,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2015.09,RADIOACTIVE - Imagine Dragons,86,86
2015.09,SAIL - AWOLNATION,76,76
2015.09,I'M YOURS - Jason Mraz,75,75
2015.09,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2015.09,COUNTING STARS - OneRepublic,66,66
2015.09,ROLLING IN THE DEEP - Adele,64,64
2015.09,BEFORE HE CHEATS - Carrie Underwood,64,64
2015.09,DEMONS - Imagine Dragons,61,61
2015.09,YOU AND ME - Lifehouse,59,59
2015.09,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2015.1,RADIOACTIVE - Imagine Dragons,86,86
2015.1,SAIL - AWOLNATION,76,76
2015.1,I'M YOURS - Jason Mraz,75,75
2015.1,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2015.1,COUNTING STARS - OneRepublic,66,66
2015.1,ROLLING IN THE DEEP - Adele,64,64
2015.1,BEFORE HE CHEATS - Carrie Underwood,64,64
2015.1,DEMONS - Imagine Dragons,61,61
2015.1,YOU AND ME - Lifehouse,59,59
2015.1,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2015.11,RADIOACTIVE - Imagine Dragons,86,86
2015.11,SAIL - AWOLNATION,76,76
2015.11,I'M YOURS - Jason Mraz,75,75
2015.11,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2015.11,COUNTING STARS - OneRepublic,66,66
2015.11,ROLLING IN THE DEEP - Adele,64,64
2015.11,BEFORE HE CHEATS - Carrie Underwood,64,64
2015.11,DEMONS - Imagine Dragons,61,61
2015.11,YOU AND ME - Lifehouse,59,59
2015.11,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2015.12,RADIOACTIVE - Imagine Dragons,86,86
2015.12,SAIL - AWOLNATION,76,76
2015.12,I'M YOURS - Jason Mraz,75,75
2015.12,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2015.12,COUNTING STARS - OneRepublic,66,66
2015.12,ROLLING IN THE DEEP - Adele,64,64
2015.12,BEFORE HE CHEATS - Carrie Underwood,64,64
2015.12,DEMONS - Imagine Dragons,61,61
2015.12,YOU AND ME - Lifehouse,59,59
2015.12,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2016.01,RADIOACTIVE - Imagine Dragons,86,86
2016.01,SAIL - AWOLNATION,76,76
2016.01,I'M YOURS - Jason Mraz,75,75
2016.01,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2016.01,COUNTING STARS - OneRepublic,66,66
2016.01,ROLLING IN THE DEEP - Adele,64,64
2016.01,BEFORE HE CHEATS - Carrie Underwood,64,64
2016.01,DEMONS - Imagine Dragons,61,61
2016.01,YOU AND ME - Lifehouse,59,59
2016.01,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2016.02,RADIOACTIVE - Imagine Dragons,86,86
2016.02,SAIL - AWOLNATION,76,76
2016.02,I'M YOURS - Jason Mraz,75,75
2016.02,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2016.02,COUNTING STARS - OneRepublic,66,66
2016.02,ROLLING IN THE DEEP - Adele,64,64
2016.02,BEFORE HE CHEATS - Carrie Underwood,64,64
2016.02,DEMONS - Imagine Dragons,61,61
2016.02,YOU AND ME - Lifehouse,59,59
2016.02,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2016.03,RADIOACTIVE - Imagine Dragons,86,86
2016.03,SAIL - AWOLNATION,76,76
2016.03,I'M YOURS - Jason Mraz,75,75
2016.03,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2016.03,COUNTING STARS - OneRepublic,66,66
2016.03,ROLLING IN THE DEEP - Adele,64,64
2016.03,BEFORE HE CHEATS - Carrie Underwood,64,64
2016.03,DEMONS - Imagine Dragons,61,61
2016.03,YOU AND ME - Lifehouse,59,59
2016.03,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2016.04,RADIOACTIVE - Imagine Dragons,86,86
2016.04,SAIL - AWOLNATION,76,76
2016.04,I'M YOURS - Jason Mraz,75,75
2016.04,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2016.04,COUNTING STARS - OneRepublic,66,66
2016.04,ROLLING IN THE DEEP - Adele,64,64
2016.04,BEFORE HE CHEATS - Carrie Underwood,64,64
2016.04,DEMONS - Imagine Dragons,61,61
2016.04,YOU AND ME - Lifehouse,59,59
2016.04,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2016.05,RADIOACTIVE - Imagine Dragons,86,86
2016.05,SAIL - AWOLNATION,76,76
2016.05,I'M YOURS - Jason Mraz,75,75
2016.05,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2016.05,COUNTING STARS - OneRepublic,66,66
2016.05,ROLLING IN THE DEEP - Adele,64,64
2016.05,BEFORE HE CHEATS - Carrie Underwood,64,64
2016.05,DEMONS - Imagine Dragons,61,61
2016.05,YOU AND ME - Lifehouse,59,59
2016.05,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2016.06,RADIOACTIVE - Imagine Dragons,86,86
2016.06,SAIL - AWOLNATION,76,76
2016.06,I'M YOURS - Jason Mraz,75,75
2016.06,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2016.06,COUNTING STARS - OneRepublic,66,66
2016.06,ROLLING IN THE DEEP - Adele,64,64
2016.06,BEFORE HE CHEATS - Carrie Underwood,64,64
2016.06,DEMONS - Imagine Dragons,61,61
2016.06,YOU AND ME - Lifehouse,59,59
2016.06,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2016.07,RADIOACTIVE - Imagine Dragons,86,86
2016.07,SAIL - AWOLNATION,76,76
2016.07,I'M YOURS - Jason Mraz,75,75
2016.07,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2016.07,COUNTING STARS - OneRepublic,66,66
2016.07,ROLLING IN THE DEEP - Adele,64,64
2016.07,BEFORE HE CHEATS - Carrie Underwood,64,64
2016.07,DEMONS - Imagine Dragons,61,61
2016.07,YOU AND ME - Lifehouse,59,59
2016.07,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2016.08,RADIOACTIVE - Imagine Dragons,86,86
2016.08,SAIL - AWOLNATION,76,76
2016.08,I'M YOURS - Jason Mraz,75,75
2016.08,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2016.08,COUNTING STARS - OneRepublic,66,66
2016.08,ROLLING IN THE DEEP - Adele,64,64
2016.08,BEFORE HE CHEATS - Carrie Underwood,64,64
2016.08,DEMONS - Imagine Dragons,61,61
2016.08,YOU AND ME - Lifehouse,59,59
2016.08,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2016.09,RADIOACTIVE - Imagine Dragons,86,86
2016.09,SAIL - AWOLNATION,76,76
2016.09,I'M YOURS - Jason Mraz,75,75
2016.09,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2016.09,COUNTING STARS - OneRepublic,66,66
2016.09,ROLLING IN THE DEEP - Adele,64,64
2016.09,BEFORE HE CHEATS - Carrie Underwood,64,64
2016.09,DEMONS - Imagine Dragons,61,61
2016.09,YOU AND ME - Lifehouse,59,59
2016.09,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2016.1,RADIOACTIVE - Imagine Dragons,86,86
2016.1,SAIL - AWOLNATION,76,76
2016.1,I'M YOURS - Jason Mraz,75,75
2016.1,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2016.1,COUNTING STARS - OneRepublic,66,66
2016.1,ROLLING IN THE DEEP - Adele,64,64
2016.1,BEFORE HE CHEATS - Carrie Underwood,64,64
2016.1,DEMONS - Imagine Dragons,61,61
2016.1,YOU AND ME - Lifehouse,59,59
2016.1,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2016.11,RADIOACTIVE - Imagine Dragons,86,86
2016.11,SAIL - AWOLNATION,76,76
2016.11,I'M YOURS - Jason Mraz,75,75
2016.11,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2016.11,COUNTING STARS - OneRepublic,66,66
2016.11,ROLLING IN THE DEEP - Adele,64,64
2016.11,BEFORE HE CHEATS - Carrie Underwood,64,64
2016.11,DEMONS - Imagine Dragons,61,61
2016.11,YOU AND ME - Lifehouse,59,59
2016.11,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2016.12,RADIOACTIVE - Imagine Dragons,86,86
2016.12,SAIL - AWOLNATION,76,76
2016.12,I'M YOURS - Jason Mraz,75,75
2016.12,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2016.12,COUNTING STARS - OneRepublic,66,66
2016.12,ROLLING IN THE DEEP - Adele,64,64
