index,_date,_song,_artist,_peak-rank,_weeks-on-board,_genres,_track,_uri,_danceability,_energy,_key,_loudness,_mode,_speechiness,_acousticness,_instrumentalness,_liveness,_valence,_tempo,_duration_ms,_time_signature,_chorus_hit,_sections,_target,year,id,keywords
4453,2012-03-17,Springsteen,Eric Church,19,22,"['contemporary country', 'country', 'country pop', 'country rock']",Springsteen,spotify:track:05ZACkzW8YbRq3eFgIfSNB,0.692,0.809,2.0,-5.935,1.0,0.0255,0.1,9.77e-05,0.185,0.927,104.023,263387.0,4.0,51.59421,9.0,1.0,2012,Springsteen_by_Eric_Church,"contemporary country, country, country pop, country rock"
4454,2012-03-17,Ayy Ladies,Travis Porter Featuring Tyga,53,19,"['hip hop', 'pop rap', 'rap', 'rap us']",Ayy Ladies,spotify:track:4P6BuLsqtg5uISdE77ypI9,0.905,0.782,10.0,-3.604,0.0,0.164,0.096,0.0,0.0623,0.798,96.055,211293.0,4.0,30.42293,12.0,1.0,2012,Ayy_Ladies_by_Travis_Porter_Featuring_Tyga,"hip hop, pop rap, rap, rap us"
4455,2012-03-17,UP!,LoveRance Featuring IamSu & Skipper or 50 Cent,46,20,"['2008 universal fire victim', 'criminal', 'east coast hip hop', 'english', 'gangsta rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip hop rnb and dance hall', 'hip-hop', 'hip-hop/rap', 'pop rap', 'rap', 'relic inn']",UP!,spotify:track:1lqKgoo11HKUoMpbouC7I4,0.881,0.416,1,-13.488,1,0.158,0.322,0,0.0927,0.468,96.997,256766,4,Unknown,Unknown,Unknown,2012,UP_by_LoveRance_Featuring_IamSu_Skipper_or_50_Cent,"2008 universal fire victim, criminal, east coast hip hop, english, gangsta rap, gangster rap, hardcore hip hop, hip hop, hip hop rnb and dance hall, hip-hop, hip-hop/rap, pop rap, rap, relic inn"
4456,2012-03-17,Magic,Future Featuring T.I.,69,9,"['dirty south', 'gangsta rap', 'hardcore hip hop', 'hip hop', 'hip hop rnb and dance hall', 'pop rap', 'rap', 'relic inn', 'southern hip hop', 'trap', 'trap rap']",Magic,spotify:track:3OdeZ1MhdHaRqAZLpowKWn,0.641,0.618,11,-7.166,1,0.0573,0.00622,0,0.0998,0.187,144.948,210253,4,Unknown,Unknown,Unknown,2012,Magic_by_Future_Featuring_T_I,"dirty south, gangsta rap, hardcore hip hop, hip hop, hip hop rnb and dance hall, pop rap, rap, relic inn, southern hip hop, trap, trap rap"
4457,2012-03-17,Thank You,Estelle,100,1,"['contemporary r&b', 'dance-pop', 'funktronica', 'mc', 'neo-soul', 'pop and chart', 'pop soul', 'rapper', 'singer', 'uk', 'uk hip hop']",Thank You,spotify:track:36qilu2idSkz767yL18Qrv,0.565,0.717,11,-4.623,0,0.06,0.106,0,0.143,0.421,83.916,252013,4,Unknown,Unknown,Unknown,2012,Thank_You_by_Estelle,"contemporary r&b, dance-pop, funktronica, mc, neo-soul, pop and chart, pop soul, rapper, singer, uk, uk hip hop"
4458,2012-03-17,Roman Reloaded,Nicki Minaj Featuring Lil Wayne,70,1,"['a filk artist', 'cousin in trinidad wont get the vaccine', 'electronic', 'hip hop', 'hip-hop', 'pop', 'pop rap', 'queen of rap', 'r&b', 'rap', 'relic inn']",Roman Reloaded,spotify:track:5iGHXBSUbC4F0tW2cC8BKk,0.715,0.766,10,-6.36,0,0.381,0.171,0,0.373,0.77,169.761,196787,4,Unknown,Unknown,Unknown,2012,Roman_Reloaded_by_Nicki_Minaj_Featuring_Lil_Wayne,"a filk artist, cousin in trinidad wont get the vaccine, electronic, hip hop, hip-hop, pop, pop rap, queen of rap, r&b, rap, relic inn"
4459,2012-03-24,Shadow Days,John Mayer,42,3,"['acoustic rock', 'alternative', 'americana', 'blues', 'blues rock', 'folk rock', 'jazz', 'john mayer', 'pop', 'pop rock', 'production music', 'rock', 'singer/songwriter', 'soul']",Shadow Days,spotify:track:3RgR3cFZ6xh7MlB9DURK6e,0.52,0.559,2.0,-9.615,1.0,0.0254,0.0736,0.349,0.116,0.254,146.944,228173.0,4.0,44.06129,10.0,1.0,2012,Shadow_Days_by_John_Mayer,"acoustic rock, alternative, americana, blues, blues rock, folk rock, jazz, john mayer, pop, pop rock, production music, rock, singer/songwriter, soul"
4460,2012-03-24,Brokenhearted,Karmin,16,22,Unknown,Brokenhearted,spotify:track:4urcG6Nfubqsuqy3juMjBi,0.765,0.765,1.0,-2.732,0.0,0.0585,0.00765,3.82e-06,0.0527,0.886,120.001,227147.0,4.0,44.13132,13.0,1.0,2012,Brokenhearted_by_Karmin,Unknown
4461,2012-03-24,No Hurry,Zac Brown Band,50,16,"['american', 'contemporary country', 'country', 'country pop', 'country rock', 'southern rock']",No Hurry,spotify:track:020ffiIfWvx5EH9VJ8Dkg2,0.564,0.531,3.0,-5.809,1.0,0.0287,0.376,0.0,0.312,0.407,146.018,226227.0,4.0,47.9962,8.0,1.0,2012,No_Hurry_by_Zac_Brown_Band,"american, contemporary country, country, country pop, country rock, southern rock"
4462,2012-03-24,Sex Ain't Better Than Love,Trey Songz,80,6,"['contemporary r&b', 'electropop', 'hip hop', 'hip hop rnb and dance hall', 'pop rap', 'r&b', 'soul']",Sex Ain't Better Than Love,spotify:track:1NJoVAf6HvRbAMH1Py2XmN,0.505,0.794,0.0,-3.682,0.0,0.0604,0.152,0.0,0.186,0.422,121.303,263933.0,4.0,20.79817,11.0,1.0,2012,Sex_Ain_t_Better_Than_Love_by_Trey_Songz,"contemporary r&b, electropop, hip hop, hip hop rnb and dance hall, pop rap, r&b, soul"
4463,2012-03-24,Midnight City,M83.,72,20,"['ambient', 'ambient music', 'dance and electronica', 'dream pop', 'electronic', 'electronic music', 'film score', 'french', 'indie rock', 'indietronica', 'post-punk', 'post-rock', 'score', 'shoegaze', 'soundtrack', 'space rock', 'synth pop', 'synth-pop', 'synthpop', 'synthwave']",Midnight City,spotify:track:1eyzqe2QqGZUmfcPZtrIyt,0.526,0.712,11.0,-6.525,0.0,0.0356,0.0161,0.0,0.179,0.32,105.009,241440.0,4.0,41.65843,10.0,1.0,2012,Midnight_City_by_M83,"ambient, ambient music, dance and electronica, dream pop, electronic, electronic music, film score, french, indie rock, indietronica, post-punk, post-rock, score, shoegaze, soundtrack, space rock, synth pop, synth-pop, synthpop, synthwave"
4464,2012-03-31,One Thing,One Direction,39,20,"['boy band', 'dance-pop', 'folk pop', 'pop', 'pop rock', 'power pop']",One Thing,spotify:track:5G2c6FsfTzgYUzageCmfXY,0.713,0.718,2.0,-3.806,1.0,0.0278,0.00233,0.0,0.0838,0.656,126.999,197600.0,4.0,49.44186,8.0,1.0,2012,One_Thing_by_One_Direction,"boy band, dance-pop, folk pop, pop, pop rock, power pop"
4465,2012-03-31,Even If It Breaks Your Heart,Eli Young Band,29,20,['country'],Even If It Breaks Your Heart,spotify:track:0Nu9WA8kEbBWEsay2s8Q0U,0.495,0.527,0.0,-4.742,1.0,0.0351,0.000159,0.0163,0.1,0.574,208.067,220520.0,4.0,30.58228,9.0,1.0,2012,Even_If_It_Breaks_Your_Heart_by_Eli_Young_Band,country
4466,2012-03-31,Leave You Alone,Young Jeezy Featuring Ne-Yo,51,20,"['chopped and screwed', 'gangsta rap', 'hip hop', 'hustle', 'hyphy', 'rap', 'southern hip hop', 'trap rap']",Leave You Alone,spotify:track:5GOqOUVv7vk0jWDdNToHtA,0.669,0.662,11.0,-7.758,0.0,0.0446,0.169,0.0,0.345,0.471,94.531,329187.0,4.0,41.3343,20.0,1.0,2012,Leave_You_Alone_by_Young_Jeezy_Featuring_Ne_Yo,"chopped and screwed, gangsta rap, hip hop, hustle, hyphy, rap, southern hip hop, trap rap"
4467,2012-03-31,TTYLXOX,Bella Thorne,97,2,Unknown,TTYLXOX,spotify:track:19PKQVapaz1hhLhnU2IaGM,0.815,0.688,7,-6.136,1,0.17,0.00336,0.249,0.225,0.699,112.022,153747,4,Unknown,Unknown,Unknown,2012,TTYLXOX_by_Bella_Thorne,Unknown
4468,2012-03-31,Everybody Talks,Neon Trees,6,39,"['indie', 'provo', 'utah']",Everybody Talks,spotify:track:2iUmqdfGZcHIhS3b9E9EWq,0.471,0.924,8.0,-3.906,1.0,0.0586,0.00301,0.0,0.313,0.725,154.961,177280.0,4.0,31.89244,11.0,1.0,2012,Everybody_Talks_by_Neon_Trees,"indie, provo, utah"
4469,2012-03-31,Changed,Rascal Flatts,73,8,"['classic pop and rock', 'contemporary country', 'country', 'country pop', 'modern country']",Changed,spotify:track:7ClZTubD4KudpEuBysLMUI,0.442,0.556,4.0,-6.925,1.0,0.0345,0.0751,7.59e-06,0.0984,0.26,140.563,262227.0,4.0,43.1798,11.0,1.0,2012,Changed_by_Rascal_Flatts,"classic pop and rock, contemporary country, country, country pop, modern country"
4470,2012-04-07,Eyes Open,Taylor Swift,19,13,"['americana', 'contemporary country', 'country', 'country pop', 'country-pop', 'dance-pop', 'electropop', 'female vocals', 'fixme label mess', 'hp', 'icon', 'pop', 'pop rock', 'relic inn', 'singer-songwriter', 'singer/songwriter', 'taylor-swift', 'teen pop', 'top 40']",Eyes Open,spotify:track:7wjbSn8QHsxqKXU5M0jXGM,0.598,0.724,7.0,-7.226,1.0,0.0344,0.00667,0.00187,0.0839,0.299,137.116,244587.0,4.0,25.27737,11.0,1.0,2012,Eyes_Open_by_Taylor_Swift,"americana, contemporary country, country, country pop, country-pop, dance-pop, electropop, female vocals, fixme label mess, hp, icon, pop, pop rock, relic inn, singer-songwriter, singer/songwriter, taylor-swift, teen pop, top 40"
4471,2012-04-07,Come Away To The Water,Maroon 5 Featuring Rozzi Crane,83,1,Unknown,Come Away To The Water,spotify:track:6fhdUESY5PWmIOSY1rAUA4,0.401,0.493,11,-14.332,0,0.0371,0.477,0.0218,0.139,0.289,84.899,313307,4,Unknown,Unknown,Unknown,2012,Come_Away_To_The_Water_by_Maroon_5_Featuring_Rozzi_Crane,Unknown
4472,2012-04-07,This Ole Boy,Craig Morgan,87,9,"['american', 'contemporary country', 'country']",This Ole Boy,spotify:track:29rfPTA47K0xyl1Pnf1YBw,0.591,0.88,11.0,-4.401,1.0,0.0532,0.0754,4.27e-06,0.0434,0.661,114.11,263587.0,4.0,84.59766,7.0,1.0,2012,This_Ole_Boy_by_Craig_Morgan,"american, contemporary country, country"
4473,2012-04-07,Bully,Shinedown,94,2,"['alternative metal', 'hard rock', 'metal', 'pop rock', 'post-grunge']",Bully,spotify:track:0Ldlex2J63L6Dop9Pk2Rz9,0.519,0.969,6.0,-2.34,0.0,0.0662,9.03e-05,0.0,0.111,0.48,77.011,242747.0,4.0,23.32088,12.0,1.0,2012,Bully_by_Shinedown,"alternative metal, hard rock, metal, pop rock, post-grunge"
4474,2012-04-07,We Run The Night,Havana Brown Featuring Pitbull,26,22,"['dance-pop', 'electro house', 'electronic dance', 'electropop', 'eurodance']",We Run The Night,spotify:track:0mtPNQl5vePVwiI9Vykp7L,0.697,0.861,9.0,-4.389,0.0,0.144,0.00482,1.83e-06,0.41,0.703,127.023,228200.0,4.0,15.66763,14.0,1.0,2012,We_Run_The_Night_by_Havana_Brown_Featuring_Pitbull,"dance-pop, electro house, electronic dance, electropop, eurodance"
4475,2012-04-07,Crew Love,Drake Featuring The Weeknd,80,20,"['alternative r&b', 'contemporary r&b', 'dance-pop', 'pbr&b', 'pop', 'r&b', 'rnb', 'synth-pop']",Crew Love,spotify:track:0V4l4GQhgnWQGtCWpvA7va,0.418,0.546,0.0,-9.057,0.0,0.238,0.227,0.0,0.229,0.294,160.152,208813.0,4.0,37.60924,9.0,1.0,2012,Crew_Love_by_Drake_Featuring_The_Weeknd,"alternative r&b, contemporary r&b, dance-pop, pbr&b, pop, r&b, rnb, synth-pop"
4476,2012-04-07,Too Close,Alex Clare,7,44,"['alternative rock', 'best', 'dubstep', 'electronic', 'soul']",Too Close,spotify:track:4sK96UnGx3NjBaqvfTG2dm,0.584,0.712,11.0,-4.311,0.0,0.0395,0.0112,1.05e-06,0.114,0.286,126.043,256560.0,4.0,108.0421,9.0,1.0,2012,Too_Close_by_Alex_Clare,"alternative rock, best, dubstep, electronic, soul"
4477,2012-04-14,Boyfriend,Justin Bieber,2,20,"['amazing', 'awful', 'black metal', 'christmas music', 'contemporary r&b', 'dance-pop', 'electropop', 'english', 'gay', 'pop', 'teen pop', 'terrible', 'tropical house']",Boyfriend,spotify:track:0171XsIM2xyeXRr6wsugEI,0.717,0.55,10.0,-6.019,0.0,0.0521,0.0358,0.00196,0.126,0.332,96.976,171333.0,4.0,40.30242,7.0,1.0,2012,Boyfriend_by_Justin_Bieber,"amazing, awful, black metal, christmas music, contemporary r&b, dance-pop, electropop, english, gay, pop, teen pop, terrible, tropical house"
4478,2012-04-14,She Doesn't Mind,Sean Paul,78,1,"['dance-pop', 'dancehall', 'electropop', 'gg', 'hip hop', 'hip hop rnb and dance hall', 'pop', 'pop reggae', 'r&b', 'ragga', 'reggae', 'reggaeton', 'rnb']",She Doesn't Mind,spotify:track:4odiyU3myG29Ld0wurMfE8,0.718,0.776,7,-5.208,0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,227787,4,Unknown,Unknown,Unknown,2012,She_Doesn_t_Mind_by_Sean_Paul,"dance-pop, dancehall, electropop, gg, hip hop, hip hop rnb and dance hall, pop, pop reggae, r&b, ragga, reggae, reggaeton, rnb"
4479,2012-04-14,Back In Time,Pitbull,11,20,"['dance', 'dance-pop', 'electro house', 'electropop', 'eurodance', 'global warming meltdown', 'hip hop', 'hip house', 'hiphop', 'latin', 'latin pop', 'maltido', 'pitbull', 'pop rap', 'southern hip hop']",Back In Time,spotify:track:3eQlGeyuSibgAGPEJugaDW,0.729,0.911,0.0,-4.5,1.0,0.045,0.00205,1.39e-06,0.295,0.74,127.087,207760.0,4.0,23.24205,11.0,1.0,2012,Back_In_Time_by_Pitbull,"dance, dance-pop, electro house, electropop, eurodance, global warming meltdown, hip hop, hip house, hiphop, latin, latin pop, maltido, pitbull, pop rap, southern hip hop"
4480,2012-04-14,Time Is Love,Josh Turner,44,25,"['contemporary country', 'country', 'neo-traditionalist country']",Time Is Love,spotify:track:2rg3yLJKN5Yl4JCHHkMgeC,0.663,0.814,2.0,-4.987,1.0,0.0466,0.0653,0.000252,0.0823,0.547,111.97,200373.0,4.0,19.8717,11.0,1.0,2012,Time_Is_Love_by_Josh_Turner,"contemporary country, country, neo-traditionalist country"
4481,2012-04-14,Ai Se Eu Te Pego,Michel Telo,81,12,"['pop', 'sertanejo', 'sertanejo romântico', 'sertanejo universitário']",Ai Se Eu Te Pego,spotify:track:46aIq2GKW7Vr6i4g2Vvycd,0.65,0.947,11,-5.326,1,0.0717,0.222,0,0.979,0.694,96.035,170493,4,Unknown,Unknown,Unknown,2012,Ai_Se_Eu_Te_Pego_by_Michel_Telo,"pop, sertanejo, sertanejo romântico, sertanejo universitário"
4482,2012-04-14,Got My Country On,Chris Cagle,86,9,"['american', 'contemporary country', 'country']",Got My Country On,spotify:track:6EZgdjK4buOwWrmkTVbv7c,0.505,0.839,7.0,-4.557,1.0,0.0538,0.185,0.0,0.0406,0.511,160.154,233787.0,4.0,17.08851,10.0,1.0,2012,Got_My_Country_On_by_Chris_Cagle,"american, contemporary country, country"
4483,2012-04-14,Naked,Dev & Enrique Iglesias,99,1,"['adult contemporary', 'ballad', 'dance', 'dance-pop', 'electro house', 'electropop', 'european', 'latin pop', 'pop', 'pop and chart', 'reggaeton', 'spanish']",Naked,spotify:track:5HA7tMo24qLAGAytB4DFMH,0.756,0.84,7,-3.548,1,0.117,0.253,0,0.0424,0.774,125.035,236933,4,Unknown,Unknown,Unknown,2012,Naked_by_Dev_Enrique_Iglesias,"adult contemporary, ballad, dance, dance-pop, electro house, electropop, european, latin pop, pop, pop and chart, reggaeton, spanish"
4484,2012-04-14,I Dont Really Care,Waka Flocka Flame Featuring Trey Songz,64,1,"['gangsta rap', 'hip hop', 'rap', 'trap']",I Dont Really Care,spotify:track:0HXhns0mbZO2BpJyGaixoM,0.505,0.716,11,-4.652,1,0.0383,0.0349,0,0.681,0.562,144.979,235787,4,Unknown,Unknown,Unknown,2012,I_Dont_Really_Care_by_Waka_Flocka_Flame_Featuring_Trey_Songz,"gangsta rap, hip hop, rap, trap"
4485,2012-04-14,Heart Attack,Trey Songz,35,26,"['contemporary r&b', 'electropop', 'hip hop', 'hip hop rnb and dance hall', 'pop rap', 'r&b', 'soul']",Heart Attack,spotify:track:25CA8QVJQrh5R05UUCaODM,0.608,0.863,11.0,-4.87,1.0,0.131,0.0593,0.0,0.228,0.476,150.029,233147.0,4.0,23.08755,9.0,1.0,2012,Heart_Attack_by_Trey_Songz,"contemporary r&b, electropop, hip hop, hip hop rnb and dance hall, pop rap, r&b, soul"
4486,2012-04-21,Feel Like A Rock Star,Kenny Chesney & Tim McGraw,40,7,"['contemporary country', 'country', 'country pop', 'singer/songwriter']",Feel Like A Rock Star,spotify:track:6IwjYtPMOebrz61UEayrrS,0.475,0.896,6.0,-4.749,1.0,0.035,0.00318,0.0,0.29,0.868,169.999,208240.0,4.0,54.25864,9.0,1.0,2012,Feel_Like_A_Rock_Star_by_Kenny_Chesney_Tim_McGraw,"contemporary country, country, country pop, singer/songwriter"
4487,2012-04-21,Dance Again,Jennifer Lopez Featuring Pitbull,17,18,"['contemporary r&b', 'dance', 'dance-pop', 'electro house', 'electronic', 'latin', 'latin pop', 'pop', 'pop and chart', 'pop rap', 'reggaeton']",Dance Again,spotify:track:4d2hD63oUGU3s7L66JD0BE,0.792,0.856,11.0,-5.236,0.0,0.067,0.0159,2.88e-06,0.0981,0.714,127.988,237267.0,4.0,22.61843,14.0,1.0,2012,Dance_Again_by_Jennifer_Lopez_Featuring_Pitbull,"contemporary r&b, dance, dance-pop, electro house, electronic, latin, latin pop, pop, pop and chart, pop rap, reggaeton"
4488,2012-04-21,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",13,32,"['american', 'electropop', 'english', 'experimental hip hop', 'grammy winner', 'hardcore hip hop', 'hip hop', 'hip hop rnb and dance hall', 'hip-hop', 'luxury rap', 'pop', 'pop rap', 'producer', 'rap', 'rapper', 'relic inn', 'synthpop', 'us']",Mercy,spotify:track:4qikXelSRKvoCqFcHLB2H2,0.563,0.496,6.0,-9.381,0.0,0.405,0.0679,5.61e-05,0.173,0.424,140.001,329320.0,4.0,43.17117,14.0,1.0,2012,Mercy_by_Kanye_West_Big_Sean_Pusha_T_2_Chainz,"american, electropop, english, experimental hip hop, grammy winner, hardcore hip hop, hip hop, hip hop rnb and dance hall, hip-hop, luxury rap, pop, pop rap, producer, rap, rapper, relic inn, synthpop, us"
4489,2012-04-21,Va Va Voom,Nicki Minaj,22,20,"['a filk artist', 'cousin in trinidad wont get the vaccine', 'electronic', 'hip hop', 'hip-hop', 'pop', 'pop rap', 'queen of rap', 'r&b', 'rap', 'relic inn']",Va Va Voom,spotify:track:2jATUzETZL49e6SywauZKE,0.647,0.834,8.0,-3.395,1.0,0.0317,0.0609,0.00851,0.202,0.704,126.878,183560.0,4.0,29.38193,7.0,1.0,2012,Va_Va_Voom_by_Nicki_Minaj,"a filk artist, cousin in trinidad wont get the vaccine, electronic, hip hop, hip-hop, pop, pop rap, queen of rap, r&b, rap, relic inn"
4490,2012-04-21,Love This Life,T.I.,81,1,"['dirty south', 'gangsta rap', 'hardcore hip hop', 'hip hop', 'hip hop rnb and dance hall', 'pop rap', 'rap', 'relic inn', 'southern hip hop', 'trap', 'trap rap']",Love This Life,spotify:track:5LgZ6LO51mTdc7OVtLE9tq,0.437,0.691,1,-6.377,1,0.292,0.438,0,0.139,0.401,173.765,232627,4,Unknown,Unknown,Unknown,2012,Love_This_Life_by_T_I,"dirty south, gangsta rap, hardcore hip hop, hip hop, hip hop rnb and dance hall, pop rap, rap, relic inn, southern hip hop, trap, trap rap"
4491,2012-04-21,Another Round,Fat Joe Featuring Chris Brown,80,6,"['east coast hip hop', 'gangsta rap', 'hip hop', 'hip hop rnb and dance hall']",Another Round,spotify:track:3Rh3zDYanZFHaeXFT4Asps,0.271,0.762,6.0,-6.277,0.0,0.275,0.0719,0.0,0.143,0.41,80.248,288895.0,4.0,49.06984,12.0,1.0,2012,Another_Round_by_Fat_Joe_Featuring_Chris_Brown,"east coast hip hop, gangsta rap, hip hop, hip hop rnb and dance hall"
4492,2012-04-21,Fine By Me,Andy Grammer,84,10,"['country-pop', 'dance-pop', 'pop', 'pop rock', 'soul']",Fine By Me,spotify:track:4wTChU0tU44TAMC0xcQizi,0.583,0.791,11.0,-4.087,1.0,0.0318,0.00877,0.0,0.0451,0.878,89.993,172893.0,4.0,38.22391,11.0,1.0,2012,Fine_By_Me_by_Andy_Grammer,"country-pop, dance-pop, pop, pop rock, soul"
4493,2012-04-21,Beez In The Trap,Nicki Minaj Featuring 2 Chainz,48,20,"['a filk artist', 'cousin in trinidad wont get the vaccine', 'electronic', 'hip hop', 'hip-hop', 'pop', 'pop rap', 'queen of rap', 'r&b', 'rap', 'relic inn']",Beez In The Trap,spotify:track:4It00tEYLwpjQtAhqnjCPC,0.814,0.782,9.0,-6.005,1.0,0.218,0.0227,0.00167,0.0956,0.683,150.011,268493.0,4.0,51.62654,11.0,1.0,2012,Beez_In_The_Trap_by_Nicki_Minaj_Featuring_2_Chainz,"a filk artist, cousin in trinidad wont get the vaccine, electronic, hip hop, hip-hop, pop, pop rap, queen of rap, r&b, rap, relic inn"
4494,2012-04-21,Little Talks,Of Monsters And Men,20,48,"['folk', 'folk pop', 'indie', 'indie folk', 'indie pop', 'indie rock', 'pop']",Little Talks,spotify:track:2ihCaVdNZmnHZWt0fvAM7B,0.446,0.757,1.0,-5.177,1.0,0.0322,0.0206,0.0,0.146,0.421,102.88,266600.0,4.0,38.14339,8.0,1.0,2012,Little_Talks_by_Of_Monsters_And_Men,"folk, folk pop, indie, indie folk, indie pop, indie rock, pop"
4495,2012-04-21,(Kissed You) Good Night,Gloriana,34,20,['country pop'],(Kissed You) Good Night,spotify:track:0Rj68IX1WqAtceUZQGk7aa,0.523,0.747,11.0,-6.125,1.0,0.0292,0.0807,0.0,0.11,0.294,118.97,232903.0,4.0,26.35749,10.0,1.0,2012,Kissed_You_Good_Night_by_Gloriana,country pop
4496,2012-04-21,Is Anybody Out There?,K'Naan Featuring Nelly Furtado,92,2,"['2008 universal fire victim', 'canadian', 'euro/dance-pop', 'folk', 'hip hop', 'hip hop rnb and dance hall', 'pop', 'pop and chart', 'r&b', 'rock']",Is Anybody Out There?,spotify:track:4hgOvDJXYPCqEpEKznz9YX,0.641,0.87,0.0,-3.953,1.0,0.175,0.0248,0.0,0.291,0.42,95.019,238747.0,4.0,42.6456,10.0,1.0,2012,Is_Anybody_Out_There_by_K_Naan_Featuring_Nelly_Furtado,"2008 universal fire victim, canadian, euro/dance-pop, folk, hip hop, hip hop rnb and dance hall, pop, pop and chart, r&b, rock"
4497,2012-04-21,Right By My Side,Nicki Minaj Featuring Chris Brown,51,15,"['a filk artist', 'cousin in trinidad wont get the vaccine', 'electronic', 'hip hop', 'hip-hop', 'pop', 'pop rap', 'queen of rap', 'r&b', 'rap', 'relic inn']",Right By My Side,spotify:track:2bgW1SJqUjIkWcbxTPTIdy,0.569,0.858,1.0,-4.847,1.0,0.268,0.0178,0.0,0.127,0.495,161.921,265333.0,4.0,27.14483,15.0,1.0,2012,Right_By_My_Side_by_Nicki_Minaj_Featuring_Chris_Brown,"a filk artist, cousin in trinidad wont get the vaccine, electronic, hip hop, hip-hop, pop, pop rap, queen of rap, r&b, rap, relic inn"
4498,2012-04-21,Take It To The Head,"DJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne",58,20,"['a filk artist', 'cousin in trinidad wont get the vaccine', 'electronic', 'hip hop', 'hip-hop', 'pop', 'pop rap', 'queen of rap', 'r&b', 'rap', 'relic inn']",Take It To The Head,spotify:track:6yOGrvkrcv5SbgzMkox2p8,0.709,0.849,11.0,-2.348,0.0,0.0725,0.00192,0.0,0.336,0.649,142.014,264760.0,4.0,27.90972,14.0,1.0,2012,Take_It_To_The_Head_by_DJ_Khaled_Featuring_Chris_Brown_Rick_Ross_Nicki_Minaj_Lil_Wayne,"a filk artist, cousin in trinidad wont get the vaccine, electronic, hip hop, hip-hop, pop, pop rap, queen of rap, r&b, rap, relic inn"
4499,2012-04-21,Give Your Heart A Break,Demi Lovato,16,32,"['alien lives matter', 'dance-pop', 'electropop', 'pop', 'pop rock', 'synthpop', 'teen pop']",Give Your Heart A Break,spotify:track:3sP3c86WFjOzHHnbhhZcLA,0.651,0.695,6.0,-3.218,1.0,0.0487,0.23,0.0,0.144,0.569,123.008,205347.0,4.0,24.10949,9.0,1.0,2012,Give_Your_Heart_A_Break_by_Demi_Lovato,"alien lives matter, dance-pop, electropop, pop, pop rock, synthpop, teen pop"
4500,2012-04-28,Somebody That I Used To Know,Glee Cast,26,2,"['bogus artist', 'fixme', 'needs disambiguation/annotation', 'pop']",Somebody That I Used To Know,spotify:track:5cxq7YCarud9twaVh6Y3Rt,0.833,0.467,8,-7.693,1,0.0355,0.554,1.14e-05,0.135,0.814,128.918,246187,4,Unknown,Unknown,Unknown,2012,Somebody_That_I_Used_To_Know_by_Glee_Cast,"bogus artist, fixme, needs disambiguation/annotation, pop"
4501,2012-04-28,Cashin' Out,Ca$h Out,36,20,Unknown,Cashin' Out,spotify:track:1POAx4NMLOBPVKZUSsBh92,0.831,0.665,1.0,-3.627,0.0,0.0711,0.149,0.0,0.0636,0.663,129.989,238760.0,4.0,74.13367,8.0,1.0,2012,Cashin_Out_by_Ca_h_Out,Unknown
4502,2012-04-28,Roxanne,Juliet Simms,86,1,['rock'],Roxanne,spotify:track:1bv51g06fJfEu1rr8Mei60,0.492,0.626,7,-4.128,0,0.0457,0.309,0,0.593,0.53,134.16,180813,4,Unknown,Unknown,Unknown,2012,Roxanne_by_Juliet_Simms,rock
4503,2012-04-28,Think Like A Man,Jennifer Hudson & Ne-Yo Featuring Rick Ross,90,2,"['contemporary r&b', 'dance', 'dance-pop', 'electro house', 'electropop', 'hip hop', 'hip hop rnb and dance hall', 'hip house', 'pop rap']",Think Like A Man,spotify:track:4oiof62DA5L54I9ojExX2O,0.642,0.684,10,-3.74,0,0.0545,0.00891,0,0.379,0.796,77.504,241080,4,Unknown,Unknown,Unknown,2012,Think_Like_A_Man_by_Jennifer_Hudson_Ne_Yo_Featuring_Rick_Ross,"contemporary r&b, dance, dance-pop, electro house, electropop, hip hop, hip hop rnb and dance hall, hip house, pop rap"
4504,2012-04-28,Hungry Like The Wolf / Rio,Glee Cast,98,1,"['bogus artist', 'fixme', 'needs disambiguation/annotation', 'pop']",Hungry Like The Wolf / Rio,spotify:track:0BEiDA0JOycXaDI5ynEWgz,0.606,0.815,6,-4.773,0,0.045,0.00136,0,0.378,0.57,133.995,183387,4,Unknown,Unknown,Unknown,2012,Hungry_Like_The_Wolf_Rio_by_Glee_Cast,"bogus artist, fixme, needs disambiguation/annotation, pop"
4505,2012-05-05,Burn It Down,Linkin Park,30,23,"['alt rock', 'alternative metal', 'alternative rock', 'american', 'américain', 'hip hop', 'industrial rock', 'metal', 'new metal', 'nu metal', 'nu-metal', 'pop rock', 'rap metal', 'rap rock', 'rapcore', 'rock', 'rock and indie', 'roxette', 'the greatest', 'united states', 'usa']",Burn It Down,spotify:track:7oVEtyuv9NBmnytsCIsY5I,0.585,0.972,9.0,-4.45,0.0,0.0534,0.0143,0.0,0.0707,0.585,110.006,230253.0,4.0,46.43256,10.0,1.0,2012,Burn_It_Down_by_Linkin_Park,"alt rock, alternative metal, alternative rock, american, américain, hip hop, industrial rock, metal, new metal, nu metal, nu-metal, pop rock, rap metal, rap rock, rapcore, rock, rock and indie, roxette, the greatest, united states, usa"
